,Geo Level,State,State ANSI,Ag District,Ag District Code,County,County ANSI,cotton_area,Corn_area,SORGHUM_ACRES,precipitation_cm,Latitude,Longitude,Application Factor,Lime-cotton-tonnes,Lime-corn-tonnes,Lime-sorghum-tonnes,E-cotton-CO2,E-corn-CO2,E-sorghum-CO2,Urea_tonne_cotton,E-cotton-urea-CO2,Urea_tonne_corn,E-corn-urea-CO2,Urea_tonne_sorghum,E-sorghum-urea-CO2,E-N2O-cotton,E-N2O-corn,E-N2O-sorghum,Tillage,E-N20-T,E-CO2-T
674,COUNTY,MISSOURI,29,WEST,40,ST CLAIR,185,0.0,14330.0,377.0,107.1,38.0592942,-93.7945456,0.45,0.0,2609.617671,68.6549799,0.0,1034.34806007756,27.212087833164,0.0,0.0,974.996004,715.647066936,1.7100343,1.2551651762,0.0,22728.528004745367,1.048741503923046,CT,19.76864106351551,221.58257016248155
675,COUNTY,MISSOURI,29,WEST,40,VERNON,217,0.0,68883.0,429.0,107.1,37.8639924,-94.3800151,0.45,0.0,12544.1935821,78.1246323,0.0,4972.016568201156,30.965479258428,0.0,0.0,4686.7166603999995,3440.0500287336,1.9459011,1.4282914074000002,0.0,525173.7805668691,1.3580017809419707,CT,93.16679468242246,1044.2871491875924
676,COUNTY,NEW MEXICO,35,NORTHEAST,30,CURRY,9,5654.0,6151.0,24895.0,37.0,34.5220133,-103.3099435,0.4,915.2378576,995.6894344,4029.863188,362.76367723833596,394.651464218784,1597.27657319568,617.7859614333987,453.4548956921147,418.50665879999997,307.1838875592,225.843631065,165.76922520171001,3676.714322240983,4187.650063294558,9146.233025631622,CT,49.330871491875925,552.9394387001478
677,COUNTY,NEW MEXICO,35,NORTHEAST,30,QUAY,37,2452.0,0.0,8204.0,37.0,35.1439219,-103.4183431,0.4,396.9160288,0.0,1328.0175776,157.32163717516798,0.0,526.373047057536,267.91849618583194,196.65217620040065,0.0,0.0,74.42543278800001,54.62826766639201,691.4952643619189,0.0,993.2745413761379,CT,14.323426883308716,160.5483013293944
678,COUNTY,NEW MEXICO,35,NORTHEAST,30,ROOSEVELT,41,4427.0,14284.0,12759.0,37.0,33.972525,-103.4933903,0.4,716.6179688000001,2312.2139296,2065.3554696,284.03869811356805,916.469113136256,818.624293930656,483.71744804840046,355.04860686752596,971.8662191999999,713.3498048928,115.74769587300001,84.95880877078201,2254.069603417735,22582.842838596058,2402.432949947922,CT,42.30088626292467,474.14180206794686
679,COUNTY,NEW MEXICO,35,SOUTHEAST,90,CHAVES,5,3216.0,0.0,0.0,37.0,33.2993426,-104.5133481,0.4,520.5880704,0.0,0.0,206.34028758374401,0.0,0.0,351.3971793367192,257.92552963315194,0.0,0.0,0.0,0.0,1189.5435834456123,0.0,0.0,CT,4.322836041358936,48.45376661742984
680,COUNTY,NEW MEXICO,35,SOUTHEAST,90,DONA ANA,13,11626.0,0.0,0.0,37.0,32.32817,-106.849423,0.4,1881.9517744000002,0.0,0.0,745.930405301184,0.0,0.0,1270.318285748973,932.4136217397462,0.0,0.0,0.0,0.0,15545.651079320276,0.0,0.0,CT,15.627267355982276,175.16277695716397
681,COUNTY,NEW MEXICO,35,SOUTHEAST,90,EDDY,15,3495.0,0.0,0.0,37.0,32.4003136,-104.345259,0.4,565.751028,0.0,0.0,224.24107745808,0.0,0.0,381.8821958276846,280.3015317375205,0.0,0.0,0.0,0.0,1404.8910270609156,0.0,0.0,CT,4.697858197932054,52.65731166912851
682,COUNTY,NEW MEXICO,35,SOUTHEAST,90,LEA,25,16375.0,0.0,0.0,37.0,32.7448727,-103.3828242,0.4,2650.6933,0.0,0.0,1050.628796388,0.0,0.0,1789.2191578478785,1313.286861860343,0.0,0.0,0.0,0.0,30839.75334090645,0.0,0.0,CT,22.010709010339735,246.71344165435747
683,COUNTY,NEW MEXICO,35,SOUTHWEST,70,HIDALGO,23,0.0,2539.0,0.0,37.0,26.2711968,-98.3266103,0.4,0.0,410.9991016,0.0,0.0,162.90360391017603,0.0,0.0,0.0,172.7505132,126.7988766888,0.0,0.0,0.0,713.5170097413678,0.0,CT,3.4128360413589367,38.25376661742984
684,COUNTY,NEW MEXICO,35,SOUTHWEST,70,LUNA,29,2923.0,0.0,469.0,37.0,32.1345966,-107.7682754,0.4,473.1588712,0.0,75.91909360000001,187.54125018883198,0.0,30.091291939296003,319.3824487566015,234.4267173873455,0.0,0.0,4.254696243000001,3.1229470423620005,982.6659534422192,0.0,3.2461133911267765,CT,4.559409158050222,51.105465288035454
685,COUNTY,NEW MEXICO,35,SOUTHWEST,70,SIERRA,51,0.0,0.0,0.0,37.0,33.1165937,-107.2569421,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CT,0.0,0.0
686,COUNTY,NEW MEXICO,35,NORTHEAST,30,MORA,33,0.0,4.0,0.0,37.0,35.972232,-104.9132218,0.4,0.0,0.6474976,0.0,0.0,0.256642148736,0.0,0.0,0.0,0.2721552,0.1997619168,0.0,0.0,0.0,0.0017709198738144005,0.0,CT,0.005376661742983752,0.0602658788774003
687,COUNTY,NEW MEXICO,35,NORTHEAST,30,TORRANCE,57,0.0,0.0,0.0,37.0,34.6356278,-105.9059678,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CT,0.0,0.0
688,COUNTY,NEW MEXICO,35,NORTHEAST,30,UNION,59,0.0,8067.0,0.0,37.0,36.3985203,-103.4132264,0.4,0.0,1305.8407848,0.0,0.0,517.5830534633279,0.0,0.0,0.0,548.8689995999999,402.86984570639993,0.0,0.0,0.0,7202.827980510262,0.0,CT,10.843382570162483,121.54121122599706
689,COUNTY,NEW MEXICO,35,NORTHWEST,10,SAN JUAN,45,0.0,0.0,0.0,37.0,36.4755752,-108.3046555,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CT,0.0,0.0
690,COUNTY,NEW MEXICO,35,NORTHWEST,10,TAOS,55,0.0,0.0,0.0,37.0,36.4072377,-105.573284,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CT,0.0,0.0
691,COUNTY,NEW MEXICO,35,NORTHWEST,10,VALENCIA,61,0.0,0.0,0.0,37.0,34.7325886,-106.8503919,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CT,0.0,0.0
692,COUNTY,NEW MEXICO,35,SOUTHWEST,70,GRANT,17,0.0,0.0,0.0,37.0,32.7548776,-108.3634144,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CT,0.0,0.0
693,COUNTY,NEW MEXICO,35,SOUTHWEST,70,SOCORRO,53,0.0,0.0,0.0,37.0,34.0572858,-106.8930799,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CT,0.0,0.0
694,COUNTY,NEW MEXICO,35,NORTHEAST,30,DE BACA,11,0.0,0.0,0.0,37.0,34.2989792,-104.4155765,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CT,0.0,0.0
695,COUNTY,NORTH CAROLINA,37,CENTRAL COASTAL,80,BEAUFORT,13,9236.0,39819.0,0.0,127.9,35.469331,-76.8927522,0.45,1681.9559531999998,7251.3863253,0.0,666.6600616103519,2874.1594838959077,0.0,1009.1742376722447,740.7338904514277,2709.2369771999997,1988.5799412648,0.0,0.0,9811.064413337846,175492.93096476208,0.0,CT,65.93803545051699,739.0856720827179
696,COUNTY,NORTH CAROLINA,37,CENTRAL COASTAL,80,CARTERET,31,0.0,0.0,0.0,127.9,34.8496625,-76.5931208,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CT,0.0,0.0
697,COUNTY,NORTH CAROLINA,37,CENTRAL COASTAL,80,CRAVEN,49,2861.0,21397.0,0.0,127.9,35.0808574,-77.0439978,0.45,521.0129907,3896.5798538999998,0.0,206.508708993852,1544.448390891804,0.0,312.60800064749805,229.45427247526356,1455.8262035999999,1068.5764334424,0.0,0.0,941.4212436334171,50673.94345240774,0.0,CT,32.60676514032497,365.4824224519941
698,COUNTY,NORTH CAROLINA,37,CENTRAL COASTAL,80,GREENE,79,5706.0,10098.0,0.0,127.9,35.481724,-77.6728536,0.45,1039.1122422,1838.9336526000002,0.0,411.86252831839204,728.8797425445362,0.0,623.4677566216791,457.6253333603125,687.0558024,504.2989589616,0.0,0.0,3744.655012293228,11286.249890536523,0.0,CT,21.243190546528805,238.1104874446086
699,COUNTY,NORTH CAROLINA,37,CENTRAL COASTAL,80,HYDE,95,8094.0,31495.0,0.0,127.9,35.3935017,-76.1253302,0.45,1473.9878178000001,5735.5135064999995,0.0,584.2298114632081,2273.3281334363396,0.0,884.393274114243,649.1446631998543,2142.882006,1572.8753924039997,0.0,0.0,7534.851173347032,109789.84058156774,0.0,CT,53.21416543574594,596.4664697193501
700,COUNTY,NORTH CAROLINA,37,CENTRAL COASTAL,80,JOHNSTON,101,4547.0,8796.0,1136.0,127.9,35.5285816,-78.3768021,0.45,828.0482589000001,1601.8281252000002,206.8754832,328.20520789760405,634.9005957042721,81.997166521152,496.8292830982781,364.67269379413614,598.4692848,439.27645504320003,5.1527823999999995,3.7821422816,2377.9251869487853,8563.461912736788,9.522312236395637,CT,19.462171344165437,218.14741506646973
701,COUNTY,NORTH CAROLINA,37,CENTRAL COASTAL,80,JONES,103,13079.0,14015.0,0.0,127.9,35.0306301,-77.3231405,0.45,2381.7996873,2552.2534305,0.0,944.050124058228,1011.61116971298,0.0,1429.0807551445741,1048.9452742761173,953.563782,699.915815988,0.0,0.0,19674.212510230456,21740.280004474756,0.0,CT,36.41881831610045,408.21093057607095
702,COUNTY,NORTH CAROLINA,37,CENTRAL COASTAL,80,LENOIR,107,7697.0,23360.0,348.0,127.9,35.2590371,-77.6484879,0.45,1401.6906639,4254.059232,63.3738276,555.574111543404,1686.1389171955198,25.118850307535997,841.0149531575646,617.3049756176524,1589.386368,1166.609594112,1.5784932,1.1586140088,6813.829335020659,60398.284848364405,0.893602228194785,CT,42.21351550960119,473.1624815361891
703,COUNTY,NORTH CAROLINA,37,CENTRAL COASTAL,80,PITT,147,13527.0,26956.0,1014.0,127.9,35.611481,-77.3707461,0.45,2463.3843849,4908.9221172,184.6582218,976.387034798964,1945.7003703733917,73.19113279264799,1478.0316059974505,1084.8751988021286,1834.0538927999999,1346.1955573152,4.5994025999999995,3.3759615083999996,21045.112834901112,80424.76943071191,7.586852924932,CT,55.778833087149195,625.2132939438701
704,COUNTY,NORTH CAROLINA,37,CENTRAL COASTAL,80,WAYNE,191,4434.0,24767.0,92.0,127.9,35.3546293,-78.0149444,0.45,807.4699757999999,4510.2861729,16.7540004,320.04879960808796,1787.6970274906437,6.640615598544,484.4823050929767,355.6100119382449,1685.1169596,1236.8758483464,0.4173028,0.3063002552,2261.203536891921,67893.11537956825,0.06245416550601681,CT,39.374638109305764,441.34209748892175
705,COUNTY,NORTH CAROLINA,37,CENTRAL COASTAL,80,WILSON,195,8525.0,14237.0,417.0,127.9,35.7059114,-77.9175714,0.45,1552.4766675,2592.6815619000004,75.9393279,615.3396519303,1027.6352638746841,30.099312006444002,931.4866150017199,683.7111754112624,968.6683955999999,711.0026023704,1.8914703,1.3883392002,8358.667579357712,22434.474396790443,1.283092200576058,CT,31.156410635155098,349.2257016248154
706,COUNTY,NORTH CAROLINA,37,CENTRAL PIEDMONT,50,DAVIE,59,0.0,7085.0,0.0,127.9,35.9375154,-80.5464948,0.45,0.0,1290.2401395,0.0,0.0,511.39958169222,0.0,0.0,0.0,482.054898,353.828295132,0.0,0.0,0.0,5555.953960177066,0.0,CT,9.52341211225997,106.74593796159529
707,COUNTY,NORTH CAROLINA,37,CENTRAL PIEDMONT,50,RANDOLPH,151,0.0,6778.0,250.0,127.9,35.7142874,-79.7975166,0.45,0.0,1234.3327686,45.527175,0.0,489.240136162296,18.045151083,0.0,0.0,461.1669864,338.4965680176,1.133975,0.8323376499999999,0.0,5084.89580400947,0.4611750170281251,CT,9.446794682422453,105.88714918759233
708,COUNTY,NORTH CAROLINA,37,CENTRAL PIEDMONT,50,ROWAN,159,612.0,12614.0,375.0,127.9,35.6315952,-80.5171754,0.45,111.4505244,2297.1191418,68.2907625,44.174529851184,910.4861430438478,27.0677266245,66.87035875437567,49.08284332571174,858.2414232,629.9492046288001,1.7009625,1.2485064750000001,43.077562660698895,17611.022924909452,1.0376437883132814,CT,18.281994091580504,204.91905465288036
709,COUNTY,NORTH CAROLINA,37,CENTRAL PIEDMONT,50,WAKE,183,0.0,1067.0,295.0,127.9,35.7979355,-78.6118311,0.45,0.0,194.30998290000002,53.7220665,0.0,77.01670482224401,21.29327827794,0.0,0.0,72.5973996,53.28649130640001,1.3380904999999998,0.9821584269999999,0.0,126.01079976369267,0.6421400937099613,CT,1.8307533234859676,20.520531757754803
710,COUNTY,NORTH CAROLINA,37,NORTHERN COASTAL,70,BERTIE,15,21298.0,12593.0,0.0,127.9,36.0608505,-76.9747965,0.45,3878.5510926,2293.2948591,0.0,1537.302511062936,908.9703503528759,0.0,2327.1321907691063,1708.115028024524,856.8126083999999,628.9004545656,0.0,0.0,52170.61110978694,17552.4334797567,0.0,CT,45.55511078286559,510.6177252584934
711,COUNTY,NORTH CAROLINA,37,NORTHERN COASTAL,70,CAMDEN,29,0.0,17123.0,0.0,127.9,36.3106247,-76.1150606,0.45,0.0,3118.2472701,0.0,0.0,1235.948487976836,0.0,0.0,0.0,1165.0283723999999,855.1308253415999,0.0,0.0,0.0,32451.788918214028,0.0,CT,23.016144756277697,257.98316100443134
712,COUNTY,NORTH CAROLINA,37,NORTHERN COASTAL,70,CHOWAN,41,9461.0,4790.0,391.0,127.9,36.0768949,-76.629641,0.45,1722.9304106999998,872.300673,71.20450170000001,682.900697585052,345.74509475028,28.222616293812003,1033.7589283907653,758.7790534388217,325.905852,239.214895368,1.7735368999999999,1.3017760846,10294.905477512135,2539.510167299062,1.1280783644524286,CT,19.681270310192026,220.6032496307238
713,COUNTY,NORTH CAROLINA,37,NORTHERN COASTAL,70,EDGECOMBE,65,14236.0,14622.0,166.0,127.9,35.9213841,-77.5971695,0.45,2592.4994532,2662.7934114,30.230044200000002,1027.563083270352,1055.424796542504,11.981980319112001,1555.5006980838107,1141.737512393517,994.8633335999999,730.2296868624001,0.7529594,0.5526721996,23309.03195215738,23664.236022152174,0.2033302203076322,CT,39.013057607090104,437.28921713441656
714,COUNTY,NORTH CAROLINA,37,NORTHERN COASTAL,70,GATES,73,10226.0,4337.0,0.0,127.9,36.4412509,-76.6944133,0.45,1862.2435661999998,789.8054319,0.0,738.1188598990319,313.047280987884,0.0,1117.3468768337345,820.1326075959612,295.0842756,216.5918582904,0.0,0.0,12027.07046137892,2081.8899724989533,0.0,CT,19.575081240768096,219.41299852289515
715,COUNTY,NORTH CAROLINA,37,NORTHERN COASTAL,70,HALIFAX,83,48492.0,9833.0,824.0,127.9,36.2494056,-77.66834,0.45,8830.8150804,1790.6748471,150.0575688,3500.1818652673437,709.751882396556,59.476817969567996,5298.492543655531,3889.09352704316,669.0255204,491.06473197360003,3.7375816,2.7433848944,270450.9252236541,10701.656511703797,5.010028293787012,CT,79.50604135893649,891.1666174298376
716,COUNTY,NORTH CAROLINA,37,NORTHERN COASTAL,70,HERTFORD,91,13768.0,9063.0,0.0,127.9,36.3560545,-77.0115135,0.45,2507.2725816,1650.4511481,0.0,993.782560442976,654.172817060916,0.0,1504.364541389288,1104.2035733797375,616.6356443999999,452.61056298959994,0.0,0.0,21801.681621346845,9091.235106053195,0.0,CT,30.68864106351551,343.9825701624816
717,COUNTY,NORTH CAROLINA,37,NORTHERN COASTAL,70,MARTIN,117,32351.0,6755.0,208.0,127.9,35.8134443,-77.0948861,0.45,5891.3985537,1230.1442685,37.878609600000004,2335.1147307445317,487.57998226265994,15.013565701056002,3534.8414641549143,2594.5736346897074,459.60209399999997,337.347936996,0.9434672,0.6925049247999999,120371.50703512262,5050.444882196746,0.3192364149872769,CT,52.84451994091581,592.3231905465288
718,COUNTY,NORTH CAROLINA,37,NORTHERN COASTAL,70,NASH,127,6816.0,2614.0,797.0,127.9,35.992983,-77.9755309,0.45,1241.2528992,476.0321418,145.1406339,491.9829991269121,188.68009972384797,57.52794165260401,744.7522308330466,546.6481374314562,177.85342319999998,130.5444126288,3.6151123,2.6534924282,5343.273962262713,756.2930258808939,4.687080342262693,CT,13.746779911373709,154.0847858197932
719,COUNTY,NORTH CAROLINA,37,NORTHERN COASTAL,70,NORTHAMPTON,131,43390.0,9409.0,1006.0,127.9,36.4168078,-77.3642227,0.45,7901.6964929999995,1713.4607583,183.2013522,3131.9164219654795,679.147306159788,72.613687957992,4741.02102345157,3479.909431213452,640.1770692,469.88996879280006,4.5631154,3.3493267036,216534.73799754577,9798.641446087475,7.46761151252921,CT,72.3228212703102,810.6514032496308
720,COUNTY,NORTH CAROLINA,37,NORTHERN COASTAL,70,PASQUOTANK,139,0.0,16141.0,0.0,127.9,36.2280793,-76.2149621,0.45,0.0,2939.4165267,0.0,0.0,1165.067134522812,0.0,0.0,0.0,1098.2142708,806.0892747672,0.0,0.0,0.0,28836.31786407177,0.0,CT,21.696174298375187,243.18788774002957
721,COUNTY,NORTH CAROLINA,37,NORTHERN COASTAL,70,PERQUIMANS,143,5937.0,14056.0,443.0,127.9,36.1739896,-76.4254832,0.45,1081.1793519,2559.7198872,80.6741541,428.53624791908396,1014.570574490592,31.976007719075994,648.7080390926934,476.15170069403695,956.3533728,701.9633756352,2.0094037,1.4749023158,4053.9872304986125,21867.66570215548,1.4480821746680403,CT,27.46936484490399,307.89837518463816
722,COUNTY,NORTH CAROLINA,37,NORTHERN COASTAL,70,TYRRELL,177,0.0,19063.0,0.0,127.9,35.8217079,-76.2126146,0.45,0.0,3471.5381481,0.0,0.0,1375.9788603809159,0.0,0.0,0.0,1297.0236444,952.0153549895999,0.0,0.0,0.0,40221.79283786809,0.0,CT,25.623825701624817,287.21211225997047
723,COUNTY,NORTH CAROLINA,37,NORTHERN COASTAL,70,WASHINGTON,187,7788.0,21094.0,0.0,127.9,38.88979215,-77.0408245,0.45,1418.2625556,3841.4009178000006,0.0,562.142546537616,1522.5776677792082,0.0,850.9580947370551,624.6032415369984,1435.2104471999999,1053.4444682448,0.0,0.0,6975.8986813721785,49248.93149137343,0.0,CT,38.82218611521418,435.14977843426885
724,COUNTY,NORTH CAROLINA,37,NORTHERN PIEDMONT,40,FRANKLIN,69,0.0,1034.0,0.0,127.9,35.90503535,-79.04775327,0.45,0.0,188.3003958,0.0,0.0,74.63474487928798,0.0,0.0,0.0,70.35211919999999,51.63845549279999,0.0,0.0,0.0,118.3368505379943,0.0,CT,1.3898670605613,15.578729689807977
725,COUNTY,NORTH CAROLINA,37,NORTHERN PIEDMONT,40,WARREN,185,0.0,899.0,0.0,127.9,36.3901694,-78.1052123,0.45,0.0,163.7157213,0.0,0.0,64.890363294468,0.0,0.0,0.0,61.1668812,44.8964908008,0.0,0.0,0.0,89.45370080854201,0.0,CT,1.2084047267355984,13.544756277695717
726,COUNTY,NORTH CAROLINA,37,SOUTHERN COASTAL,90,BLADEN,17,900.0,20725.0,226.0,127.9,34.627971,-78.5627714,0.45,163.89783,3774.2028075,41.1565662,64.96254389879999,1495.9430247806997,16.312816579032,98.33876287408187,72.1806519495761,1410.10413,1035.01643142,1.0251134,0.7524332356000001,93.16081890289553,47540.96660156571,0.37687960271565624,CT,29.371358936484494,329.21742983751847
727,COUNTY,NORTH CAROLINA,37,SOUTHERN COASTAL,90,BRUNSWICK,19,0.0,8505.0,0.0,127.9,34.0718195,-78.1914215,0.45,0.0,1548.8344935,0.0,0.0,613.89603984366,0.0,0.0,0.0,578.669994,424.743775596,0.0,0.0,0.0,8006.220834085094,0.0,CT,11.432127031019203,128.1403249630724
728,COUNTY,NORTH CAROLINA,37,SOUTHERN COASTAL,90,COLUMBUS,47,1638.0,33984.0,68.0,127.9,34.2814497,-78.666593,0.45,298.2940506,6188.7820608,12.3833916,118.23182989581599,2452.9856576186885,4.908281094576,178.97654843082898,131.36878654822848,2312.2305791999997,1697.1772451327997,0.30844119999999997,0.2263958408,308.5858965339511,127828.566666389,0.03411957245980881,CT,47.97326440177253,537.7223042836042
729,COUNTY,NORTH CAROLINA,37,SOUTHERN COASTAL,90,CUMBERLAND,51,3314.0,6721.0,0.0,127.9,35.0461723,-78.8394255,0.45,603.5082318,1223.9525727,0.0,239.20652275624795,485.125841715372,0.0,362.1051779607859,265.78520062321684,457.2887748,335.6499607032,0.0,0.0,1263.1452309131664,4999.73193523026,0.0,CT,13.488700147710489,151.192023633678
730,COUNTY,NORTH CAROLINA,37,SOUTHERN COASTAL,90,DUPLIN,61,5683.0,38905.0,822.0,127.9,34.9464988,-77.9320171,0.45,1034.9237421,7084.9389734999995,149.6933514,410.202374418756,2808.1864115364597,59.332456760904,620.9546549037859,455.78071669937884,2647.049514,1942.9343432759997,3.7285098,2.7367261932,3714.527608553529,167528.91214741245,4.985737283290107,CT,61.038552437223046,684.168389955687
731,COUNTY,NORTH CAROLINA,37,SOUTHERN COASTAL,90,HARNETT,85,6602.0,3578.0,0.0,127.9,35.388093,-78.8624963,0.45,1202.2816374,651.5849286,0.0,476.536349799864,258.262202299896,0.0,721.3694583274316,529.4851824123348,243.4428264,178.68703457760003,0.0,0.0,5013.018629225236,1416.9665613650845,0.0,CT,13.683604135893649,153.37666174298377
732,COUNTY,NORTH CAROLINA,37,SOUTHERN COASTAL,90,HOKE,93,5667.0,7385.0,0.0,127.9,35.0271856,-79.2432785,0.45,1032.0100029,1344.8727495,0.0,409.047484749444,533.0537629918199,0.0,619.2064102304689,454.4975051091642,502.46653799999996,368.810438892,0.0,0.0,3693.6411829822127,6036.426658441336,0.0,CT,17.544047267355985,196.6475627769572
733,COUNTY,NORTH CAROLINA,37,SOUTHERN COASTAL,90,ONSLOW,133,2900.0,8099.0,272.0,127.9,34.7952348,-77.4215828,0.45,528.11523,1474.8983613,49.5335664,209.3237525628,584.590714484868,19.633124378304,316.86934703870827,232.58210072641188,551.0462411999999,404.4679410408,1.2337647999999999,0.9055833632,967.2623295967302,7260.08536187043,0.545913159356941,CT,15.150088626292467,169.8141802067947
734,COUNTY,NORTH CAROLINA,37,SOUTHERN COASTAL,90,PENDER,141,0.0,11638.0,0.0,127.9,34.5294394,-77.8959525,0.45,0.0,2119.3810506,0.0,0.0,840.0378732158159,0.0,0.0,0.0,791.8355544,581.2072969296,0.0,0.0,0.0,14991.173649344892,0.0,CT,15.643397341211227,175.34357459379618
735,COUNTY,NORTH CAROLINA,37,SOUTHERN COASTAL,90,ROBESON,155,10803.0,62492.0,1147.0,127.9,34.6485079,-79.0954942,0.45,1967.3202861000002,11380.3368804,208.87867889999998,779.767068598596,4510.710325915344,82.79115316880399,1180.3929503652294,866.4084255680784,4251.8806896,3120.8804261664,5.2026772999999995,3.8187651381999994,13422.611822649396,432242.8094095349,9.707616047637673,CT,100.06236336779912,1121.5781388478583
736,COUNTY,NORTH CAROLINA,37,SOUTHERN COASTAL,90,SAMPSON,163,11161.0,36268.0,405.0,127.9,35.0078434,-78.3609662,0.45,2032.5152007,6604.7183316,73.7540235,805.607724949452,2617.846157912976,29.23314475446,1219.5099249306977,895.1202848991321,2467.6311984,1811.2412996256,1.8370395,1.348386993,14326.974727643457,145588.18880610014,1.2103077146886114,CT,64.2968094534712,720.6895125553915
737,COUNTY,NORTH CAROLINA,37,SOUTHERN COASTAL,90,SCOTLAND,165,3761.0,5765.0,0.0,127.9,34.8628902,-79.4903372,0.45,684.9108207,1049.8566555,0.0,271.47125289265205,416.12118397397995,0.0,410.9467635215799,301.63492442483965,392.243682,287.906862588,0.0,0.0,1626.8778467167213,3678.5575289495755,0.0,CT,12.804519940915807,143.5231905465288
738,COUNTY,NORTH CAROLINA,37,SOUTHERN PIEDMONT,60,ANSON,7,892.0,7351.0,0.0,127.9,34.9705848,-80.0958187,0.45,162.44096040000002,1338.6810537000001,0.0,64.38509906414401,530.5996224445321,0.0,97.46464053742336,71.53904615446875,500.1532188,367.1124625992,0.0,0.0,91.51198742167095,5980.972073512712,0.0,CT,11.079955686853767,124.19290989660267
739,COUNTY,NORTH CAROLINA,37,SOUTHERN PIEDMONT,60,CABARRUS,25,0.0,4486.0,0.0,127.9,35.4045503,-80.564371,0.45,0.0,816.9396282,0.0,0.0,323.80219103335196,0.0,0.0,0.0,305.22205679999996,224.0329896912,0.0,0.0,0.0,2227.3961650585165,0.0,CT,6.029926144756278,67.58818316100444
740,COUNTY,NORTH CAROLINA,37,SOUTHERN PIEDMONT,60,CLEVELAND,45,0.0,4092.0,0.0,127.9,35.7331953,-80.6770111,0.45,0.0,745.1888004,0.0,0.0,295.36303292654395,0.0,0.0,0.0,278.4147696,204.3564408864,0.0,0.0,0.0,1853.3190046231105,0.0,CT,5.500324963072378,61.651994091580505
741,COUNTY,NORTH CAROLINA,37,SOUTHERN PIEDMONT,60,LINCOLN,109,0.0,1494.0,8.0,127.9,35.4866424,-81.2062724,0.45,0.0,272.0703978,1.4568696,0.0,107.837822872008,0.577444834656,0.0,0.0,101.64996719999999,74.61107592479999,0.0362872,0.026634804800000002,0.0,247.0473069668249,0.0004722432174368,CT,2.018936484490399,22.629837518463813
742,COUNTY,NORTH CAROLINA,37,SOUTHERN PIEDMONT,60,MONTGOMERY,123,262.0,735.0,0.0,127.9,35.3299572,-79.8979019,0.45,47.7124794,133.8498945,0.0,18.911318334984,53.05274418402,0.0,28.62750652556605,21.01258978976548,50.008517999999995,36.706252211999995,0.0,0.0,7.894976855272049,59.7934493019615,0.0,CT,1.3401329394387003,15.021270310192024
743,COUNTY,NORTH CAROLINA,37,SOUTHERN PIEDMONT,60,MOORE,125,0.0,1803.0,0.0,127.9,35.3054614,-79.4761236,0.45,0.0,328.3419861,0.0,0.0,130.141629610596,0.0,0.0,0.0,122.6739564,90.0426839976,0.0,0.0,0.0,359.80764150466985,0.0,CT,2.4235302806499264,27.164844903988186
744,COUNTY,NORTH CAROLINA,37,SOUTHERN PIEDMONT,60,RICHMOND,153,0.0,2200.0,0.0,127.9,35.0288383,-79.7333261,0.45,0.0,400.63914,0.0,0.0,158.7973295304,0.0,0.0,0.0,149.68536,109.86905424,0.0,0.0,0.0,535.7032618288562,0.0,CT,2.957163958641064,33.146233382570166
745,COUNTY,NORTH CAROLINA,37,SOUTHERN PIEDMONT,60,STANLY,167,10675.0,10615.0,0.0,127.9,35.3235477,-80.2391366,0.45,1944.0103725,1933.0838505,0.0,770.5279512441,766.1971149841798,0.0,1166.4069929786933,856.1427328463609,722.231862,530.1181867079999,0.0,0.0,13106.418942705279,12471.506749914413,0.0,CT,28.61728212703102,320.7651403249631
746,COUNTY,NORTH CAROLINA,37,SOUTHERN PIEDMONT,60,UNION,179,2692.0,35399.0,901.0,127.9,34.9795158,-80.5128209,0.45,490.23662040000005,6446.4658713,164.07993869999999,194.31018686174403,2555.1212127484678,65.034724503132,294.1421662855871,215.90035005362094,2408.5054812,1767.8430232008,4.0868459,2.9997448906,833.4861539727324,138695.0356070692,5.990117439975184,CT,52.41169867060562,587.4717872968981
